"","SRR1166442_Aligned.sortedByCoord.out.bam","SRR1166443_Aligned.sortedByCoord.out.bam","SRR1166444_Aligned.sortedByCoord.out.bam","SRR1166445_Aligned.sortedByCoord.out.bam","SRR1166446_Aligned.sortedByCoord.out.bam","SRR1166447_Aligned.sortedByCoord.out.bam"
"YDR522C",512.278043934734,461.915235392044,449.463043069396,259.524678802742,281.03860113878,261.177137208
"YDR523C",992.355753679285,885.925212917947,873.955917079381,696.710547121456,834.910296813747,663.777702423825
"YDR524C",1722.22999532344,1790.36229595657,1691.16144993283,1469.18836624237,1576.48295602301,1584.17049599088
"YDR524W-C",19468.5172049254,18415.784699571,17977.3867150913,15488.7463506939,14949.4073415975,17316.3863503453
"YDR524C-B",66387.3314231306,65320.4559972337,64500.2166958273,54466.2179094037,48739.6835310718,61122.2931757691
"YDR525W",46.8368497311757,54.6540927372266,48.8053304343031,55.7368437697165,38.9761563623125,54.7445527772227
"YDR525W-A",830.378315025636,788.076756565815,762.72516399655,1464.83392532286,1288.26453660696,1433.62297585352
"YDR527W",4604.64778919621,4830.71658387099,5020.1389886261,3171.77476577043,2974.49614343964,3247.03628659902
"YNCD0032C",390.307081093131,385.223202034968,425.627881694504,743.738509052154,734.392840931994,756.159135235388
"YDR528W",4906.16000934065,5245.02986752416,5379.93642461853,4816.01165697706,4689.44702338139,5157.39307622085
"YDR529C",2867.78127833178,2589.01726401991,2625.2727742917,15568.8680636128,13353.4363073933,15628.4293063809
"YDR530C",5655.54960503946,5439.84526260363,5635.31315363523,4150.65308447607,4445.33320195427,4349.91092275682
"YDR531W",4541.22288851858,4625.322977294,4567.27092250315,3239.70404411477,3042.19157291102,3333.71516182962
"YDR532C",1313.38332787838,1315.22429619261,1297.31378340485,1631.17356844811,1792.90319266638,1664.00630212433
"YDR533C",3997.72027809639,3624.80047315283,3577.54422160287,5220.97466249141,6012.58496304937,5095.80545434648
"YDR534C",1124.08439354822,1176.82602909996,1297.31378340485,641.844591535641,580.539592133392,660.356167875249
"YDR536W",912.342802055193,873.583966170831,872.820909394862,3621.15306866377,3305.7934725193,3546.99081535755
"YDR538W",946.494671650842,916.778329785736,842.175701912858,666.229460684892,707.724944473569,678.604352134323
"YDR539W",3071.71672820294,3139.96577951615,3240.44693930082,3159.5823311958,3225.78978314402,3269.84651692286
"YDR540C",1190.43659733405,1165.36629997764,1225.80829928017,597.429294156648,610.284553567788,587.363430838952
"YDR541C",6983.56944845884,6439.48624912,6495.64897850038,2764.19909570438,2761.15297177224,2726.96303521541
"YDR542W",28.297263379252,38.786775490935,38.590261273635,35.7064155399746,44.1045979889326,21.6697188076506
"YDR545W",1.95153540546565,1.76303524958795,2.27001536903735,0.87088818390182,5.12844162662007,2.28102303238428
"YEL077C",528.866094881192,519.213881003652,520.968527194072,577.398865926906,496.433149456823,566.834223547493
"YEL076C-A",0,0,0,0,0,0
"YEL076C",0,0,0,0,0,0
"YEL075C",0,0,0,0,0,0
"YEL073C",3255.16105631671,2929.28306719038,2671.80808935696,754.189167258976,667.723099785933,695.712024877205
"YEL072W",4966.65760691009,4510.72568607078,3805.68076619112,675.809230707812,659.517593183341,696.852536393397
"YEL071W",164444.179406158,159664.879790809,154080.698196464,51804.7836193997,53122.4497451813,50224.7056385532
"YEL070W",390.307081093131,386.986237284556,320.072167034267,35331.9336208968,39623.365695592,29071.6385477376
"YEL069C",163.928974059115,166.606831086062,135.065914457722,3023.72377450712,3437.08157816077,2534.21658897893
"YEL068C",1576.84060761625,1633.45215874324,1612.84591970104,1256.69164937033,1375.4480442595,1150.77611983787
"YEL067C",932.833923812582,866.531825172479,990.861708584804,520.791133973288,515.921227637979,485.857905897851
"YEL066W",3579.11593362401,3581.60610953793,3486.74360684137,3308.50421064301,3240.14941969856,3231.06912537233
"YEL065W",15588.8648188596,15109.2120889688,17325.8923041776,4283.89897661305,5006.38471590651,4004.3359333506
"YEL064C",1495.85188828942,1516.21031464564,1506.15519735628,1220.11434564645,1327.24069296927,1261.40573690851
"YEL063C",5810.69666977398,6187.37220842892,6233.46220337657,3585.44665312379,3301.690719218,3707.80293914064
"YEL062W",958.203884083636,942.342340904761,889.846024662642,821.247557419416,886.194713079948,873.631821403179
"YEL061C",2290.12679831394,2356.2966110743,2441.40152939967,2680.5938300498,2611.40247627494,2802.23679528409
"YEL060C",26052.9976629665,24990.1431452844,25621.6634703246,34768.4689659123,37889.9524257944,31927.4793842827
"YEL059C-A",1135.79360598101,1117.76434823876,1115.71255388186,1120.83309268164,1015.43144207077,1046.98957186438
"YEL059W",1152.38165692747,1227.95405133801,1191.75806874461,673.196566156107,683.108424665793,702.555093974358
"YEL058W",7433.39835941867,7377.42100190079,7471.75558718645,6401.02815167837,5852.57758429882,6528.28791868381
"YEL057C",354.203676092016,364.066779039912,371.147512837607,459.828961100161,314.886315874472,378.64982337579
"YEL056W",2320.37559709866,2380.97910456853,2339.25083779299,1854.99183171088,1798.031634293,1825.95893742362
"YEL055C",2851.19322738532,2914.29726756889,2726.28845821386,2945.34383795595,2929.36585712538,3097.62927797785
"YNCE0001C",8.78190932459544,14.9857996214976,14.7550998987428,9.57977002292002,7.1798182772681,13.6861381943057
"YEL054C",9697.17942975883,10709.557623622,9674.80550283719,10753.7272948197,10812.8063255658,10840.5619614063
"YEL053C",2295.00563682761,2507.03612491407,2482.26180604234,2214.66865166233,2316.00423858162,2420.16543735972
"YEL052W",3016.09796914717,3061.51071090948,3280.17220825897,2890.47788237014,2685.25203569827,2853.55981351273
"YEL051W",11433.0701729205,11323.9754081034,11173.0156464018,8896.12279855709,8973.7471582598,8810.45146258428
"YEL050C",2250.1203225019,2336.02170570404,2384.65114517374,3072.49351280562,3083.21910592398,3012.09091426344
"YNCE0002W",23.4184248655878,25.5640111190253,28.3751921129669,54.8659555858146,54.3614812421727,42.1989260991092
"YNCE0003W",5.85460621639696,2.64455287438193,4.5400307380747,3.48355273560728,4.10275330129605,5.7025575809607
"YNCE0004C",0,1.76303524958795,1.13500768451868,0.87088818390182,1.02568832532401,3.42153454857642
"YEL049W",926.979317596185,1031.37562100895,990.861708584804,3423.46145091805,2260.61706901413,3300.64032786005
"YEL048C",787.444536105391,824.218979182368,743.430033359733,578.269754110808,585.668033760012,590.784965387528
"YEL047C",14267.6753493594,14808.614578914,14446.3778085537,7072.48294146668,7078.27513306102,7624.31948574445
"YEL046C",13003.0804066176,14725.7519221834,14355.5771937922,11821.4362082833,11477.4523603757,12825.0519995806
"YEL044W",3962.59264079801,3922.7534303332,4002.03709561285,3778.78382994999,3555.03573557303,3604.01639116716
"YEL043W",2391.60663939816,2451.50051455205,2482.26180604234,2503.80352871773,2210.35834107325,2405.33878764922
"YEL042W",1986.66304276404,2118.28685237993,2117.92433931185,2394.0716175461,2298.56753705111,2478.33152468552
"YEL041W",1198.24273895591,1139.80228885861,1196.29809948268,1349.87668504782,1308.77830311344,1317.29080120192
"YEL040W",5958.03759288664,6088.642234452,6194.87194210293,3085.55683556415,2604.22265799767,3040.60370216824
"YEL039C",1248.98265949802,1125.69800686191,1236.02336844084,4457.20572520951,3727.35137422747,3702.10038155968
"YEL038W",3784.0271511979,4014.43126331177,4426.52996962284,4404.0815459915,3738.63394580603,3901.68989689331
"YEL037C",4936.40880812537,5033.46563757361,5043.974150001,6812.08737448003,6456.70800791467,6601.2806557201
"YEL036C",4166.52809066917,4152.82953040442,4386.80470066468,4159.36196631509,3825.81745345857,4379.56422217782
"YEL035C",67.327971488565,47.6019517388747,52.2103534878591,47.0279619306983,63.5926761700888,54.7445527772227
"YEL034W",4041.62982471937,4042.63982730518,4721.63196759769,12202.8852328323,10007.6409901864,13524.1855590064
"YEL033W",555.211822854978,544.777892122678,612.904149640085,1673.8470894593,1373.39666760885,1859.03377139319
"YNCE0005W",0,0,0,0,0,0
"YEL032W",4369.4877728376,4520.42237994351,4663.74657568724,6288.68357595504,5743.85462181448,6275.09436208915
"YEL031W",7822.72967280907,7893.10881240527,8180.0003823261,8759.3933536845,8798.35445462939,9219.89509689725
"YEL030W",991.379985976552,915.896812160942,871.685901710343,1254.07898481862,1216.46635383428,1170.16481561314
"YEL029C",4135.30352418172,4003.85305181424,3910.10147316684,1781.83722426312,1850.34173888452,1802.00819558358
"YEL028W",632.297471370872,572.104938491291,566.368834574819,383.190800916801,409.249641804281,384.352380956751
"YNCE0006W",8.78190932459544,18.5118701206735,11.3500768451868,6.96710547121456,4.10275330129605,9.12409212953711
"YEL027W",25984.6939237752,25571.0632600237,26264.0778197622,19073.3221156337,19597.8268319659,19582.582733019
"YEL026W",3375.18048375285,4012.66822806218,4130.29296396346,7986.91553456359,7390.08438395952,8143.25222561188
"YEL025C",4135.30352418172,4158.11863615319,4038.35734151745,3398.2056935849,3320.15310907383,3658.76094394438
"YEL024W",1031.3864617886,1074.56998462386,1026.04694680488,5355.09144281229,4906.89294835008,5522.35676140234
"YEL023C",2144.73741060675,2221.42441448082,2148.56954679385,1991.72127658346,2038.04270241881,2062.04482127539
"YEL022W",2253.0476256101,2271.67091909408,2203.04991565075,2433.26158582168,2298.56753705111,2569.57244598089
"YEL021W",12687.9074386349,12916.8777561061,16669.8578625258,20559.9282455542,17741.3309631295,21507.7661723514
"YEL020W-A",351.276372983818,335.858215046505,315.532136296192,608.750840547372,474.893694625018,599.909057517065
"YNCE0007C",67.327971488565,80.2181038562519,45.400307380747,274.329777929073,327.19457577836,263.458160240384
"YEL020C",2345.74555736972,2353.65205819992,2346.0608839001,2204.21799345551,2120.09776844474,2129.33500073072
"YEL019C",535.696468800322,532.436645375562,552.748742360595,618.330610570292,629.772631748944,583.941896290375
"YEL018W",1815.90369478579,1893.49985805746,1814.87728754536,2149.35203786969,2117.02070346876,2137.31858134407
"YEL017C-A",3898.19197241764,3738.51624675126,3630.88958277524,1263.65875484154,1424.68108387505,1283.07545571616
"YEL017W",1831.51597802952,1771.85042583589,1729.75171120646,1092.96467079678,988.763545612349,1036.72496821865
"YEL016C",3101.96552698766,3124.09846226985,3246.12197772341,2168.51157791553,2207.28127609728,2250.22922144709
"YEL015W",4080.66053282868,4181.03809439783,4002.03709561285,3538.41869119309,3606.32015183923,3385.03818005827
"YEL014C",162.953206356382,156.910137213328,147.550998987428,115.828128458942,124.108287364206,144.844962556402
"YEL013W",3424.94463659222,3266.02279986168,3154.1863552774,2503.80352871773,2478.06299398282,2541.05965807609
"YNCE0008C",0.975767702732827,0.881517624793977,3.40502305355603,2.61266455170546,3.07706497597204,1.14051151619214
"YEL012W",4302.15980134903,3844.29836172653,3828.38091988149,5099.92120492906,5204.34256269405,5260.03911267815
"YEL011W",8197.42447065848,7503.47802224633,7259.50915018145,19803.1264137435,20816.3445624509,18113.6039001636
"YNCE0009C",1.95153540546565,1.76303524958795,2.27001536903735,3.48355273560728,2.05137665064803,1.14051151619214
"YEL009C-A",55.6187590557711,86.3887272298097,65.8304457020832,56.6077319536183,46.1559746395806,57.025575809607
"YNCE0010W",0,0,1.13500768451868,0,0,2.28102303238428
"YEL009C",30086.821346064,30834.6049976685,29428.4792442002,46223.261248773,48292.4834212305,49102.4423066202
"YEL008W",170.759347978245,162.199242962092,163.441106570689,142.825662159898,136.416547268094,115.191663135406
"YEL007W",2609.20283710758,2408.30615093714,2309.74063799551,3109.9417047134,3064.75671606815,2907.16385477376
"YEL006W",2596.51785697205,2477.06452567107,2540.1471979528,2185.92934159357,2308.82442030435,2228.55950263944
"YEL005C",1615.87131572556,1512.68424414646,1495.94012819562,1791.41699428604,1759.05547793068,1782.61949980831
"YEL004W",1002.11343070661,1034.02017388333,976.106608686061,954.493449556394,1003.12318216689,888.458471113677
"YEL003W",1610.9924772119,1572.62744263245,1517.50527420147,1655.55843759736,1664.69215200087,1733.57750461205
"YEL002C",6319.07164289779,6411.27768512659,6659.09008507107,4944.03222001063,5214.59944594728,4965.78714150057
"YEL001C",4693.4426501449,4764.60276201144,4566.13591481863,3105.58726379389,3156.04297702199,3113.59643920454
"YER001W",2137.90703668762,2196.74192098659,2221.21003860305,3897.22462296064,4007.36428704092,4201.64442565184
"YER002W",3633.75892497705,3944.79137095305,4048.57241067812,4626.15803288647,4568.41580099316,5019.39118276161
"YER003C",4937.3845758281,5194.7833629109,5048.51418073907,7564.5347653712,7125.45679602592,7927.69554905156
"YER004W",4630.01774946726,4472.82042820464,4500.30546911655,7464.38262422249,7408.54677381535,7671.08045790833
"YER005W",3404.45351483483,3557.80513366849,3457.23340704389,2584.7961298206,2900.64658401631,2549.04323868943
"YER006W",2823.8717317088,3105.58659214918,2924.91480300463,4652.28467840352,4650.47086701908,4937.27435359577
"YER007W",1105.54480719629,972.313940147756,956.811478049244,883.080618476445,1017.48281872142,952.327116020436
"YER007C-A",3164.41465996256,3104.70507452439,3089.49091725984,3141.29367933386,3080.14204094801,3197.99429140276
"YNCE0011C",81.9644870295574,81.0996214810459,76.0455148627513,94.9268120452983,93.3376376044852,90.100409779179
"YER008C",3805.49404065802,3916.58280695964,3793.19568166142,4005.21475776447,3947.87436417213,4039.69179035256
"YER009W",7521.21745266463,7329.81905016192,7447.92042581155,10159.7815533986,9705.06293421582,10374.0927512837
"YER010C",3270.77333956044,3297.75743435427,3321.03248490165,3067.26818370221,2998.08697492209,2993.84273000437
"YER011W",109046.919618907,114612.277022838,111961.69803166,126664.590131232,111145.638308761,127910.647563981
"YNCE0012W",10.7334447300611,10.5782114975277,12.4850845297054,7.83799365511638,11.2825715785642,6.84306909715284
"YER012W",6120.99079924302,5905.28656849485,5745.40889903354,6185.04788207072,6060.7923143396,5752.74008767315
"YER013W",2596.51785697205,2723.00794298859,2680.88815083311,2914.86275151939,2803.20619311053,3018.93398336059
"YER014W",3792.8090605225,3773.77695174301,3803.41075082208,3324.18019795325,3171.42830190185,3321.16953515151
"YER014C-A",0,0,0,0,0,0
"YER015W",1531.95529329054,1474.77898628032,1449.40481313035,2819.06505129019,2564.22081331003,2645.98671756576
"YER016W",1946.65656695199,1861.76522356488,1812.60727217633,1737.42192688413,1582.63708597495,1687.95704396437
"YER017C",4736.37642906514,4664.10975278493,4601.32115303871,5687.77072906278,5520.25456689384,5301.09752726106
"YER018C",2829.7263379252,2725.65249586298,2672.94309704148,3150.00256117288,3268.86869280763,3250.4578211476
"YER019W",5217.42990651242,5251.20049089772,5360.64129398171,3976.47544769571,3995.05602713703,3822.99460227605
"YER019C-A",5661.40421125586,5677.855021298,5537.70249276662,7155.21731893735,6250.54465452454,6716.47231885551
"YER020W",5283.78211029826,5243.26683227457,5143.85482623864,7248.40235461484,7440.34311190039,6886.40853476814
"YER021W",7513.41131104277,7289.26923942139,7233.40397343752,7993.8826400348,8510.13603521334,7614.05488209872
"YER022W",2276.46605047568,2209.9646853585,2315.4156764181,2003.04282297418,2119.07208011941,2051.78021762966
"YER023W",7648.0672540199,7529.04203336536,7609.0915170132,7165.66797714417,6476.19608609582,7105.38674587703
"YER024W",16106.9974690108,15585.2316063575,15404.3242942875,7217.92126817828,6358.24192868356,7512.54935715762
"YER025W",5664.33151436406,5913.220227118,5971.27542825275,8189.83248141271,8033.19096393767,8568.66302115154
"YNCE0013W",4.87883851366413,4.40758812396988,2.27001536903735,6.09621728731274,5.12844162662007,4.56204606476856
"YER026C",3907.94964944497,3660.06117814459,3721.69019753674,3485.29451197508,2631.91624278142,3191.15122230561
"YER027C",2672.62773778521,2829.67157558867,2710.3983506306,2296.5321409491,2416.52169446338,2327.78400454816
"YER028C",1358.26864220409,1424.53248166707,1385.8443827973,461.570737467964,430.789096636086,448.221025863511
"YER029C",2119.3674503357,2137.68024012539,2075.92905498466,1948.17686738837,1893.42064854813,1913.77832417041
"YER030W",3139.0446996915,2908.12664419533,2880.6495033084,3439.13743822829,3167.32554860055,3373.63306489635
"YER031C",5125.70774245554,5170.10086941667,5152.93488771479,4749.82415500052,4295.58270645697,4501.59895441037
"YER032W",1916.40776816727,1936.69422167237,1990.80347864576,1650.33310849395,1608.27929410805,1575.04640386134
"YER033C",1167.99394017119,1198.86396971981,1327.95899088685,1062.48358436022,1062.61310503568,961.451208149973
"YER034W",2443.322327643,2515.85130116201,2526.52710573857,2241.66618536328,1966.24451964613,2218.29489899371
"YER035W",5083.74973123803,5350.81198249944,5697.73857628375,9323.72889685288,9216.83529136159,9059.08297311416
"YER036C",7075.29161251573,8080.87206648638,8963.15568464399,12190.6927982577,10823.063208819,12462.3693374315
"YER037W",5250.60600840534,5180.6790809142,5049.64918842359,2524.70484513137,2326.26112183486,2452.0997598131
"YER038C",1276.30415517454,1196.21941684543,1162.24786894712,902.240158522285,934.402064370176,935.219443277554
"YER038W-A",3.90307081093131,4.40758812396988,7.94505379163073,6.96710547121456,9.23119492791612,4.56204606476856
"YER039C",662.546270155589,648.796971848367,660.574472389869,563.464654984477,550.794630698995,545.164504739843
"YER039C-A",411.773970553253,421.365424651521,390.442643474425,324.841292595379,317.963380850444,296.532994209956
"YER040W",3091.23208225759,3166.41130825996,3122.40614011088,1693.00662950514,1618.53617736129,1683.3949978996
"YER041W",2671.65197008248,2503.51005441489,2630.94781271429,2853.90057864626,2996.03559827144,2942.51971177572
"YER042W",3357.61666510366,3165.52979063517,3052.03566367072,1603.30514656325,1669.82059362749,1460.99525224213
"YER043C",18563.0047767893,20671.5883014188,22848.8396970455,22867.781932894,18820.3550813703,24491.34429871
"YER044C",4859.32315960948,5036.11019044799,5786.26917567621,6437.60545540225,5967.45467673511,7151.00720652471
"YER044C-A",129.777104463466,124.293985095951,145.280983618391,146.309214895506,144.622053870686,140.282916491633
"YER045C",3994.79297498819,4106.99061391514,4221.09357872496,4062.69337790199,4852.53146710791,4428.60621737408
"YER046W",2619.93628183764,2553.75655902815,2542.41721332183,5140.85294957244,5120.23612001748,5055.88755127975
"YER047C",1914.45623276181,2152.66603974689,2083.87410877629,2346.1727674315,2318.05561523227,2477.19101316933
"YER048C",3984.05953025813,3750.85749349837,3803.41075082208,4080.11114158002,3945.82298752148,4102.41992374312
"YNCE0014W",1.95153540546565,3.52607049917591,2.27001536903735,0.87088818390182,1.02568832532401,2.28102303238428
"YER048W-A",1765.16377424368,1648.43795836474,1713.8616036232,1242.7574384279,1259.54526349789,1215.78527626082
"YER049W",4747.1098737952,5163.04872841832,5356.10126324363,3297.18266425229,3351.94944715888,3566.37951113282
"YER050C",2621.88781724311,2499.98398391572,2525.39209805405,3213.57739859771,2971.41907846367,2979.01608029387
"YER051W",1986.66304276404,1941.10180979634,1928.37805599723,1754.83969056217,1923.16560998253,1780.33847677593
"YER052C",36700.5748351871,37371.0581855159,34787.9855304974,9815.78072075741,9244.52887614533,9925.87172542019
"YER053C",3455.19343537694,3179.63407263187,2956.69501817115,2351.39809653491,2518.06483867045,2170.39341531364
"YER053C-A",55.6187590557711,50.2465046132567,69.2354687556392,448.507414709437,308.732185922528,538.32143564269
"YER054C",1141.64821219741,1121.29041873794,1055.55714660237,5326.35213274353,5120.23612001748,4542.65736899329
"YER055C",25871.5048702582,26718.7992075054,25233.4908422192,8053.10303654013,8067.03867867337,8511.63744534194
"YER056C",17972.6653166359,22115.5141708313,24360.6699328243,31350.2328440977,29264.9392981448,32383.6839907596
"YER056C-A",8984.86900676387,9659.6701324924,9612.38008018867,13538.8277069377,12599.5553882802,13883.4466866069
"YER057C",6784.51283710134,6869.66685001946,7029.10259022416,8467.64581207739,7734.71566126839,8226.5095662939
"YER058W",806.959890160048,766.038815945966,838.770678859302,1158.28128458942,1059.53604005971,1025.31985305673
"YER059W",2489.18340967144,2322.79894133213,2367.62602990596,2267.79283088034,2191.89595121742,2133.89704679549
"YER060W",1464.62732180197,1569.98288975807,1552.69051242155,745.480285419958,799.011205427407,838.275964401222
"YER060W-A",2024.71798317062,2063.6327596427,1812.60727217633,430.218762847499,512.844162662007,486.998417414044
"YER061C",2777.03488197762,2814.68577596717,2737.63853505905,1496.18589994333,1575.45726769768,1503.19417834124
"YER062C",10112.856471123,11762.089667626,13924.2742736751,20634.8246293697,18251.0980608155,21215.7952242062
"YER063W",5357.94045570595,5316.43279513247,5292.54083291059,6224.2378503463,5778.72802487549,5863.36970474379
"YER064C",2841.43555035799,3061.51071090948,3171.21147054518,5641.61365531599,5798.21610305665,5427.69430555839
"YER065C",3182.95424631448,3106.46810977397,3126.94617084895,4000.86031684496,3622.73116504442,3834.39971743797
"YNCE0015C",30.2487987847176,27.3270463686133,35.185238220079,47.8988501146001,45.1302863142566,39.9179030667249
"YER066W",900.633589622399,818.04835580881,833.095640436708,873.500848453525,979.532350684433,816.606245593572
"YER067W",2849.24169197985,2333.37715282966,1840.98246428929,9793.13762797596,10093.7988095136,8662.1849654793
"YER068W",3485.44223416166,3540.17478117261,3494.688660633,3190.93430581627,3024.75487138052,3042.88472520063
"YER069W",34841.737361481,35117.0176189176,34831.1158225091,8005.20418642553,8678.34892056648,8033.76312005743
"YER070W",13746.6153961001,14485.0976106146,14227.3213254416,13906.3425205443,11626.1771675477,15452.7905328873
"YER071C",1207.02464828051,1229.7170865876,1204.24315327432,1328.97536863418,1508.78752655162,1378.8784230763
"YER072W",5002.7610119112,4754.02455051392,4763.62725192488,4391.01822323297,4378.66346080821,4541.5168574771
"YER073W",20211.076426705,20955.4369766024,19624.2828653279,8666.20831800701,9775.83542866317,9917.88814480684
"YER074W",14547.7206800437,15559.6675952385,14550.7985155294,20513.7711718074,18763.9422234775,20889.6089305752
"YER074W-A",2429.66157980474,2281.36761296681,2304.06559957291,2581.31257708499,2526.27034527305,2529.65454291417
"YER075C",2550.65677494361,2553.75655902815,2857.94934961803,3750.04451988123,3822.7403884826,3633.66969058816
"YNCE0016C",14.6365155409924,7.93365862314579,14.7550998987428,148.921879447211,168.212885353138,141.423428007825
"YER076C",1326.06830801391,1304.64608469509,1256.45350676217,1118.22042812994,1169.28469086938,1231.75243748751
"YER077C",1825.66137181312,1860.00218831529,1850.06252576544,2198.12177616819,2134.45740499927,2195.48466866987
"YER078C",2634.57279737863,2670.11688550096,2571.92741311932,2192.89644706478,2240.10330250765,2193.20364563748
"YER078W-A",30.2487987847176,32.6161521173771,36.3202459045976,27.8684218848582,22.5651431571283,27.3722763886113
"YER079W",3453.24189997147,3309.21716347659,3067.92577125398,4713.24685127665,5103.82510681229,4563.18657628475
"YER080W",5058.37977096697,4891.54129998178,4545.7057764973,4755.92037228784,5328.45085005825,4528.97123079899
"YNCE0017W",4325.57822621462,3858.40264372324,3764.82048954845,5025.0248211135,6011.55927472404,5077.5572700874
"YER081W",9862.08417152068,9196.87337947556,8466.02231882481,10276.4805700415,11535.9165949192,10230.3883002435
"YER082C",2433.56465061567,2743.28284835886,2813.6840499218,3081.20239464464,3019.6264297539,3357.66590366966
"YER083C",3721.578018223,3489.04675893456,3663.80480562629,3312.85865156252,3056.55120946556,3321.16953515151
"YER084W",441.047001635238,493.649869884627,493.728342765624,1006.7467405905,997.994740540265,1015.055249411
"YER085C",241.990390277741,230.076100071228,213.381444689511,664.487684317088,792.857075475463,637.545937551406
"YER086W",13864.6832881307,14838.586178157,14481.5630467738,7570.63098265852,7385.98163065822,7763.46189071989
"YER087W",1187.50929422585,1232.36163946198,1188.35304569105,1214.88901654304,1239.03149699141,1147.35458528929
"YER087C-B",4199.70419256209,3949.19895907702,4062.19250289234,4874.36116529848,4443.28182530363,4960.08458391961
"YER088C",8074.47774011414,7886.93818903171,8290.09612772441,5578.90970607506,5579.74448976263,5788.09594467511
"YER089C",3335.1740079408,3333.01813934603,3124.67615547992,2939.24762066864,2613.45385292559,2919.70948145188
"YER090W",9949.90326476663,9880.04953869089,9543.14461143303,5570.20082423604,5373.58113637251,5806.34412893418
"YER091C",202174.189167728,205788.526472904,182613.656377579,18024.772742216,16055.0993562968,16515.7472659784
"YER092W",4622.2116078454,4384.66866572524,4104.18778721953,1613.75580477007,1446.22053870686,1426.77990675637
"YER093C",2242.31418088004,2182.63763898989,2116.78933162733,1398.64642334632,1448.27191535751,1508.8967359222
"YER093C-A",583.50908623423,582.683149988819,545.938696253483,829.956439258434,807.216712029999,778.969365559231
"YER094C",6750.3609675057,6435.96017862082,6580.77455483928,7127.34889705249,7154.17606913499,6902.37569599483
"YER095W",2467.71652021132,2551.11200615377,2546.95724405991,4999.76906378035,4690.47271170671,4759.3545570698
"YER096W",1331.92291423031,1157.43264135449,1199.70312253624,1806.22209341237,1646.22976214504,1648.03914089764
"YNCE0018W",1.95153540546565,0.881517624793977,0,1.74177636780364,0,1.14051151619214
"YER098W",1431.45121990906,1455.38559853486,1442.59476702324,1383.84132421999,1455.45173363478,1418.79632614302
"YER099C",3101.96552698766,3244.86637686663,3196.18163960459,3303.2788815396,3350.92375883355,3201.41582595134
"YER100W",5540.40901611699,5385.1911698664,5341.34616334489,5698.22138726961,6420.80891652833,5777.83134102938
"YER101C",1335.82598504124,1308.17215519426,1262.12854518477,1887.21469451524,1939.57662318771,1780.33847677593
"YER102W",6457.63065668585,7315.71476816521,7014.34749032542,7885.89250523098,7819.84779227028,8276.69207300636
"YER103W",8237.43094647052,7979.49753963508,7832.68803086338,8102.74366302253,9092.72700399738,7201.18971323717
"YER104W",884.045538675941,954.683587651877,862.605840234194,821.247557419416,858.501128296199,793.796015269729
"YER105C",3825.00939471268,3904.24156021252,3632.02459045976,3305.02065790741,3252.45767960245,3264.1439593419
"YER106W",999.186127598414,985.536704519666,918.221216775609,1200.08391741671,1343.65170617446,1107.43668222257
"YER107C",2340.86671885605,2347.48143482636,2297.2555534658,1990.85038839956,2074.96748213048,2025.54845275724
"YER109C",2014.96030614329,2038.95026614847,2212.1299771269,1855.86271989478,1670.84628195282,1912.63781265422
"YER110C",6546.42551763453,6817.65731015662,6368.52811783429,8991.04961060239,8359.35985139071,9275.78016119067
"YER111C",1687.10235802506,1705.73660397634,1745.64181878972,1982.14150656054,1768.2866728586,2087.13607463161
"YER112W",2701.9007688672,2630.44859238523,2573.06242080384,3081.20239464464,2947.82824698122,3021.21500639298
"YER113C",1643.19281140208,1718.07785072346,1642.35611949852,1551.92274371304,1589.81690425222,1581.8894729585
"YER114C",3040.49216171549,3169.05586113435,3091.76093262887,2978.43758894422,2836.0282195209,3046.3062597492
"YER115C",1512.43993923588,1592.02083037792,1582.20071221903,1450.89971438043,1658.53802204893,1361.77075033341
"YER116C",1914.45623276181,1733.06365034496,1861.41260261063,1722.6168277578,1831.87934902869,1683.3949978996
"YER117W",17028.1221803906,17910.675100564,16873.0242380546,20939.6354937353,20175.2893591233,21230.6218739167
"YER118C",1623.67745734742,1666.06831086062,1724.07667278387,1331.58803318588,1430.835213827,1413.09376856206
"YER119C",3126.35971955598,3132.91363851779,3145.10629380125,2110.16206959411,2117.02070346876,1971.94441149621
"YER120W",6559.11049777006,6442.13080199438,6766.91581510035,7560.1803244517,7206.48617372652,7891.19918053341
"YER121W",221.499268520352,230.076100071228,211.111429320474,701.935876224867,609.258865242464,610.173661162795
"YER122C",7261.6632437377,7362.43520227929,7258.37414249693,7508.79792160149,7709.07345313529,7569.57493296723
"YER123W",2531.14142088895,2622.51493376208,2586.68251301806,1776.61189515971,1812.39127084753,1836.22354106934
"YER124C",19161.1503785645,18960.5625916936,18176.0130598821,9491.81031634593,8746.04435003786,9065.92604221132
"YER125W",5126.68351015827,5144.53685829765,4845.34780521023,5746.99112556811,5388.96646125237,5524.63778443472
"YER126C",2177.91351249967,2656.01260350425,2744.44858116616,4148.91130810827,3883.25599967672,4523.26867321802
"YER127W",2578.95403832286,2938.09824343832,3175.75150128326,3074.23528917342,3177.58243185379,3261.86293630952
"YER128W",1273.37685206634,1261.45172108018,1292.77375266677,1052.9038143373,1036.97089690258,1031.02241063769
"YER129W",4917.86922177345,4950.60298084297,5106.39957264952,4376.21312410664,4530.46533295617,4526.6902077666
