"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
3308.75017675625,0.164038103180662,0.0518290849533535,3.1649816570811,0.00155092728180954,0.00270139444340563
642.264011888652,1.00509606249441,0.13972320206068,7.19348002100551,6.31603987440044e-13,2.26716746827541e-12
3931.24782589764,0.187545548502962,0.0467013628007528,4.01584744546124,5.92325635953634e-05,0.000119144442988571
7493.51541137281,0.121394750179719,0.0457184339693908,2.65526921287362,0.00792451375802274,0.0126001963908727
1847.51943996501,-0.463620989689004,0.0537679012698809,-8.6226350432002,6.54307304128597e-18,3.04667870078758e-17
2828.68146561529,-0.241395878802537,0.0565182211791121,-4.27111600058198,1.94497200523765e-05,4.0907905533213e-05
3505.94001531047,-0.308831925682615,0.049972404488936,-6.18004934605439,6.40815683507552e-10,1.94711752919475e-09
18419.4378288739,-2.80325376398499,0.068999261657527,-40.6273008818377,0,0
1912.24357714211,0.367803241882662,0.0592315636791538,6.2095818350328,5.3125778308614e-10,1.62203174197577e-09
1515.44130437448,-0.292630634340114,0.0685990481771554,-4.2658118751794,1.99176563133066e-05,4.18642083762376e-05
1567.60457008125,-0.114504104162076,0.0554449463616296,-2.0651855881552,0.0389054436139108,0.0563027666693176
3608.35123963287,0.319370359736441,0.0612047795343819,5.2180624154856,1.80804541745303e-07,4.61812247807379e-07
3052.10451054104,-0.143068141725559,0.063569890202188,-2.25056455612118,0.0244131304342984,0.036389165619018
1.29622450096593,0.0718809269323006,1.4387240035261,0.0499615817600393,0.960153003380457,0.971383762753438
26982.5377614365,0.905476073038621,0.0595622870336288,15.2021710067545,3.42092983699777e-52,4.13788333157163e-51
27671.0366440245,0.711549319487038,0.0458842034457218,15.5075007530371,3.08661216248681e-54,3.83639157361058e-53
430.446295963888,0.727463310600704,0.0978693336440797,7.43300565676949,1.06157359433024e-13,4.00883712595761e-13
3416.22213403746,0.116009089472198,0.0483586668739363,2.39893067719621,0.0164430273134332,0.0250473521006073
4212.87194440247,-0.00749676653665927,0.0484770941161973,-0.154645542876185,0.877100763840787,0.901208717312236
2861.33244112866,-0.391312862629234,0.0476733631474931,-8.20820761939073,2.24514747421678e-16,9.70284815345977e-16
6481.05461104662,0.116863712164506,0.0456684460050563,2.55895968414531,0.0104985915976182,0.0164120097418572
2085.00045789956,-0.371551198431764,0.0568770907909915,-6.53252818075942,6.46686237685047e-11,2.08006974260998e-10
3621.52618525039,0.654139630854812,0.0515495869354497,12.6895222589063,6.75968443400314e-37,5.87079057995816e-36
1383.67524137435,0.355367824929814,0.0718912869191856,4.94312788320635,7.68790173121103e-07,1.85555854475789e-06
117.959549060085,-1.93524052158348,0.189030093112698,-10.2377377576052,1.34340789006131e-24,8.17963106831928e-24
2.83022193510895,-0.19220956410148,0.995336622637714,-0.193110109414151,0.846872735508918,0.877014015417961
10.2007162459214,-2.71779447821428,0.678272165580185,-4.00693794634712,6.15110154082227e-05,0.000123373745644066
4059.95004385439,-0.503123005939747,0.0473494279989736,-10.6257462276134,2.2619580461928e-26,1.46934188309273e-25
11179.9832220556,-0.31508055025225,0.0688227410499257,-4.57814590708736,4.69115442357761e-06,1.0436909454006e-05
1289.67896725967,-0.475444590719398,0.0625053280928619,-7.60646500428007,2.81694459135207e-14,1.10267750463713e-13
1353.35238068605,-0.0875985737327837,0.0595425533763417,-1.47119276493086,0.141238993271501,0.184519553800177
1084.2406755009,1.86451256394372,0.0780839583790802,23.8783048739913,5.14740141709748e-126,1.31051179627232e-124
573.934976805104,-0.376323261673203,0.0784301870620849,-4.7981941108378,1.60102581978249e-06,3.73987311361697e-06
2.67205443689645,-0.319962544205613,0.990719985081586,-0.322959614243841,0.746725827618429,0.794276764754508
4.10670110634454,-0.809396169592607,0.81063666472375,-0.998469727332695,0.31805163686591,0.38142032956721
2810.77486884952,0.0439844259862099,0.0617231028698445,0.712608795428835,0.476087867631249,0.541625008328596
1824.61336924027,-0.842511416434293,0.0559208435681728,-15.0661428311108,2.70448214083056e-51,3.23410989340987e-50
499.608078106641,-0.380883277418169,0.094745256650445,-4.0200775308827,5.81789917739187e-05,0.000117099825967651
463.642288400276,-0.118656590371869,0.0940295219880765,-1.26190783344528,0.206981952936698,0.261272301247962
348.927686491075,-0.434064751387247,0.0972710591327394,-4.46242443803257,8.10375088764692e-06,1.76013357772971e-05
9263.94391600475,-0.410848963654197,0.0465762144676064,-8.82100377521966,1.13438193016495e-18,5.48849617399349e-18
70.3229616609617,-0.581945298514721,0.205771493655334,-2.82811427461122,0.00468230892286105,0.00765909288573697
3288.04389554255,0.0855499084070641,0.0543987203902401,1.57264560256849,0.115800902108642,0.15383271531958
458.813053066761,0.0988282922787619,0.0986502787771919,1.00180449060841,0.316438027964451,0.379918179990025
0.146919604132329,-0.941274157771803,4.0804728567969,-0.230677715746573,0.817565186917288,0.852254678916256
21.4540197201175,-0.237230100564811,0.360657377762922,-0.657771378576246,0.510685048377683,0.575283745844191
8.97206839747854,-0.49329818929162,0.58468168134714,-0.84370385635314,0.398834912065961,0.465651559686478
9.82738885742331,-0.425447794183307,0.517056883202828,-0.822825897893356,0.4106070070771,0.477992596762961
202.796819899369,-0.292900970735245,0.12353872992315,-2.37092425118382,0.017743667147261,0.0269376086481861
565.77152536864,0.258060539610449,0.0841008794610994,3.06846422134995,0.00215162091472535,0.00368465811108648
0,NA,NA,NA,NA,NA
1.08309992075808,3.54350689625577,1.94780852424344,1.8192275329692,0.0688767239478044,0.0953491854870504
54.4538020375885,-0.000679299686804029,0.223324351551397,-0.00304176271904541,0.997573028231369,0.997731047085833
7.80883249579385,-2.24598450948963,0.700992615294565,-3.20400594882992,0.00135529676294044,0.00237572008917432
2594.20908833305,0.0469642605808022,0.053932985670615,0.870789183962984,0.383869272028982,0.450092958884121
2784.45095024024,-0.4258625480771,0.068556370313018,-6.211859614689,5.23611973133814e-10,1.60023523638282e-09
4587.57062834713,0.50928752582455,0.0469661855663762,10.8437063747659,2.13636667805028e-27,1.44267585082454e-26
2325.20016438445,0.0381870032549678,0.0573174657141411,0.666236770575612,0.505259773345145,0.570410156472393
2939.37844856661,-0.604010023816949,0.0533272877817932,-11.3264718484927,9.70351318294674e-30,7.10765455187073e-29
3857.76771195659,-0.491951479862284,0.0542372321644656,-9.07036477028401,1.18619234343094e-19,5.96782347125335e-19
2913.66230265168,0.466926936935537,0.0487563485712364,9.57674129869106,1.00155137168722e-21,5.41420835687764e-21
60.6449555955723,0.229978887030009,0.227377237119953,1.01144199807777,0.311804928686346,0.375354875066842
492.931422036092,-1.23738696109571,0.10683983540958,-11.5817003681452,5.10238197009622e-31,3.91451272894138e-30
0,NA,NA,NA,NA,NA
0.170948054220669,0.982279193870686,4.0804728567969,0.240726805040374,0.809766862373562,0.847624000170204
22375.2430769462,1.75084372892466,0.0510648380836347,34.2866793400402,1.23959126099038e-257,7.98650941009513e-256
5703.60633341771,-0.614844629564676,0.0713603178056298,-8.61605789424006,6.92987275124734e-18,3.22203361939438e-17
397.370063455592,0.173003849296602,0.0913768028411134,1.89330162489294,0.0583177692063821,0.081717353477385
1093.21703210018,0.579288591185625,0.0717445799017226,8.07431853359722,6.7854529833826e-16,2.86769411894764e-15
7446.65696183487,0.138696752802171,0.0731732107076077,1.89545807080118,0.0580317415869427,0.0813707342615936
37841.9008844029,0.417333159383006,0.051980960691228,8.02857726816565,9.86094987828704e-16,4.15080250210029e-15
1987.76673258876,0.225120760598039,0.0622206868411189,3.61810150332938,0.000296772010797446,0.000554724715609764
7332.05302668251,-0.51130563104737,0.0401598396001782,-12.7317647714186,3.9383553537536e-37,3.44892866901529e-36
2155.27330472415,0.430741624291313,0.062091174022442,6.93724399760306,3.99822944439875e-12,1.37648967894949e-11
1219.70783322237,-0.389287108068565,0.0601508815878119,-6.47184376674945,9.68141988111015e-11,3.08262658241702e-10
2363.28017472338,0.272890087305689,0.063886874053056,4.27145781274355,1.94199268743572e-05,4.08588531438492e-05
11491.0373343964,0.340507900242208,0.0580174631189639,5.86905876156636,4.38276095956995e-09,1.26997488291531e-08
1895.03134352185,0.24576849614025,0.0710800321882142,3.45763062528553,0.000544947986325014,0.000996467299639773
3918.96764784745,-0.00432163968940251,0.0531188600671,-0.0813579147584001,0.935157317271067,0.949900788489304
1930.67974989061,0.0114715881062881,0.0566563951203687,0.20247649152256,0.839544234842233,0.871139243844512
1494.14635272874,-0.369973343866539,0.0650263883791216,-5.68958776719219,1.27346423387807e-08,3.57839482541438e-08
914.64136815421,-0.632053055947211,0.0762147466550017,-8.29305460803145,1.10376636412126e-16,4.84644007167012e-16
1500.63132181547,0.00661411189087174,0.0658159852652822,0.100494004066223,0.919952142803862,0.936867391881223
3136.47735239117,0.197840559144502,0.0611777551399776,3.23386431378257,0.00122127462692602,0.00214615307386888
2143.6328722119,0.412026636766098,0.0891961265063887,4.61933329287104,3.84975042932548e-06,8.62879808688714e-06
17986.1627999488,-0.372573958091453,0.0499438029622252,-7.45986360656693,8.661209147789e-14,3.28844705707395e-13
7862.42909914686,2.50902428521583,0.0535662992309019,46.8396047746453,0,0
778.759720858387,-0.489377971841095,0.0704882162850332,-6.94269195098082,3.84697698503495e-12,1.32586313774622e-11
23.0943281018472,0.587657092651602,0.365914180596017,1.60599704470158,0.108274559290525,0.14484016257635
12117.6150418454,0.309864547818271,0.0568985050174145,5.44591721212066,5.15391053969233e-08,1.37539269432026e-07
61.8140657710137,-0.568999492552054,0.228434193296777,-2.49086830802437,0.0127431342898386,0.0196772193460604
823.741124175164,-0.221990582098313,0.0848705537322761,-2.61563725386524,0.00890611184297509,0.0140497037633689
630.74965624884,-0.224407118966866,0.075784984800345,-2.96110264530718,0.00306539758107475,0.00515856085471908
1141.48612752528,-0.439236903897612,0.0739997657108298,-5.93565262914515,2.92678898287743e-09,8.55940048072629e-09
1887.78425558982,-0.0901543480858713,0.0567233809586838,-1.58936837970815,0.111977249071779,0.149140303810853
3063.05244241457,0.333280204106872,0.0572486762860372,5.82162288681874,5.82789309742048e-09,1.66956973761855e-08
1628.07204301842,0.922402648445852,0.0694638640718564,13.2788847952898,3.06931226862589e-40,2.92743771361086e-39
15613.4623158621,1.49021613837659,0.0579182254312573,25.7296581046895,5.44571966293943e-146,1.70219177979206e-144
893.145678545823,-0.000768936009821544,0.071677150080856,-0.0107277704115487,0.991440641792808,0.994591072812169
3286.08598793978,-0.480550529502194,0.0487262458230774,-9.86225229103529,6.06728702588217e-23,3.44814133946175e-22
2024.62911939719,-0.281865347059967,0.0543151507464298,-5.18944241498758,2.1092471823532e-07,5.34850871862575e-07
1514.83914754288,0.607301467576689,0.0632607815444099,9.59996782762408,7.99693815834281e-22,4.34906697086792e-21
800.424810772659,0.527719900856828,0.0688485465491374,7.66493887391207,1.78916391237746e-14,7.04727444962651e-14
7870.52873550806,0.1748173850547,0.0527733794651174,3.3126054618172,0.000924312700475927,0.00164675801094949
2238.20128960915,-0.68261096968377,0.059381066789975,-11.4954312305991,1.39084686863787e-30,1.0517134285724e-29
6318.49080608298,-0.0548641830738948,0.0426956654204787,-1.28500592586102,0.198790213264729,0.25209106377857
1353.74812042008,-0.754877005531312,0.0640202201514216,-11.7912278924669,4.33178887065443e-32,3.40185509071046e-31
1709.71210809331,0.0448600739635657,0.0789389067371009,0.568288513457227,0.569839077320652,0.632697174711148
2353.32095936698,-0.0753030033341733,0.0517803167909423,-1.4542785367305,0.145869098579339,0.19009648884003
3029.4426616611,0.053964275359229,0.054514761693211,0.989902068414424,0.322221988411198,0.386187854083501
5543.81194067711,0.200923359752569,0.0516961934179166,3.88661807511215,0.000101650493821675,0.000198829373602867
4294.71150315566,0.276872433012099,0.0682849864497393,4.05466043719418,5.02071816666365e-05,0.000101670347993311
1452.31457603672,0.299968124824534,0.0741975218841708,4.04283212170903,5.28094323320505e-05,0.000106802932653609
8473.14767761374,0.181534987591431,0.0599052171760177,3.03037024401452,0.00244254114156663,0.00415356982705405
2058.44616276207,-0.0913086002619529,0.0532262959928717,-1.71547913599288,0.0862574174245404,0.117655937269075
11957.6224344904,1.93377298448496,0.0574950796484012,33.6337125943738,5.39562965867859e-248,3.21396279857515e-246
31.4428998852472,-1.06104068480302,0.36356809585428,-2.91840977495532,0.00351821673880846,0.00586896182003609
2104.58854384712,1.0833952624102,0.100878446188166,10.7396109213396,6.63233016133824e-27,4.38497723965336e-26
5584.27066596914,1.19772921543256,0.0675881763240577,17.7209873172185,2.88798877300924e-70,4.393918340429e-69
9092.47846996744,0.721398445179207,0.0479387932776871,15.0483229938743,3.54097157364488e-51,4.218432927546e-50
3952.26908423362,-0.187581326547701,0.0481207010365853,-3.89814201595039,9.6933566014367e-05,0.000189892179537614
844.033273396936,0.908622247595385,0.0747904543141951,12.1489066476085,5.81378667674894e-34,4.81104181874087e-33
3705.85118161009,0.33651046678012,0.0781571054414348,4.30556460451669,1.66560370889805e-05,3.52551854441242e-05
3189.38595340504,0.799269985459587,0.0546285400001742,14.6309966449229,1.7815811334814e-48,2.00873272800028e-47
1847.24094822538,0.291818657148357,0.0625285262677711,4.66696841532259,3.05676296688204e-06,6.95760683954333e-06
4493.90863280008,-0.8218912134846,0.051648869803043,-15.9130532114021,5.14423752013971e-57,6.66955147888339e-56
1729.13980151014,0.151859013455992,0.0603454734779943,2.51649385949999,0.0118528965585036,0.0184015709049401
1382.59967320245,0.183850056648815,0.0656684618006449,2.79967052078886,0.00511547902095573,0.00832666525865286
8707.47474260564,0.726628933320202,0.0845376718122738,8.5953270032533,8.30280196683106e-18,3.84903756377175e-17
3269.93121583898,-0.133997320969141,0.0520326526601204,-2.5752544627009,0.0100166364146337,0.0157130539930428
1059.55857747482,-0.350516526753546,0.0638906445382015,-5.48619487699744,4.10683827748025e-08,1.10814431128249e-07
7584.32427024066,2.39586342279167,0.0702694596689589,34.0953727846869,8.63794442563597e-255,5.34705697092799e-253
1870.63166825524,0.914978274749794,0.0644975194944021,14.1862552532614,1.11453417478422e-45,1.19883624865206e-44
6613.5201515114,0.818476097183746,0.0685978118238816,11.9315190298651,8.1080295517927e-33,6.47207314665222e-32
1275.44398471649,-0.0288688385183525,0.0665276947967848,-0.433937153640076,0.664334078897377,0.721218255529236
33681.0610765051,0.276864983687138,0.0488106081515385,5.67222975029478,1.40950767633382e-08,3.94487210477472e-08
2042.58670469457,0.401544842140494,0.0546637673264122,7.34572207112549,2.04651233847803e-13,7.59651905064684e-13
862.687068207782,-0.444043293683675,0.0701652577664464,-6.32853505878546,2.47499628118876e-10,7.69809188149056e-10
3801.39737965403,0.177100493255389,0.0540957476945638,3.27383391122231,0.00106098953301062,0.0018775470603781
2342.20379024436,0.228397256284862,0.0532663301652622,4.28783540326965,1.80422703867147e-05,3.80236632916276e-05
6335.94651252161,0.31458668189176,0.0450081494475725,6.98954935390543,2.75770593463741e-12,9.58819122868974e-12
1327.63213029439,0.188747160667196,0.0861309543162586,2.1913975314165,0.0284230375961307,0.0419306213509275
2796.6956972477,0.178483018618567,0.0493447761803972,3.6170600504106,0.000297968194103217,0.000556618691588081
1751.68959723085,0.331177978048049,0.0560578033851042,5.90779442021537,3.46718310645099e-09,1.00930355620708e-08
1741.83377693652,0.336716398794286,0.0634907134299502,5.30339604965674,1.13667942315373e-07,2.95471135355812e-07
7988.40383315379,0.0262059829579033,0.0407252216889308,0.64348288041428,0.519910819714103,0.585050243392416
2504.4203781767,-0.390354927174019,0.0585041748415401,-6.67225763343051,2.51897845701539e-11,8.309733530614e-11
7651.54639129061,1.39539766678794,0.0506870359450775,27.5296757991518,7.750944376378e-167,2.79654073099718e-165
0.189167947419779,-0.941276316151273,3.95603395764682,-0.237934336820297,0.811932023217277,0.848764701091703
0.293839208264659,-1.70139362143444,3.36209243222698,-0.50605200652008,0.612820141111974,0.672812792728396
1873.7319405338,0.106030733791631,0.0614670280966967,1.72500179486194,0.0845271490550881,0.115445472449454
356.618744077213,0.0128666015080031,0.0958627068551962,0.134219050662095,0.893229361963603,0.913483996021735
3991.79317888487,-0.103248422995407,0.0521204647824184,-1.98095744975465,0.0475960455413845,0.0677460395735577
1181.58948947809,-0.211501734887139,0.061890496566615,-3.41735398195573,0.00063233003935241,0.00114793506453649
1253.2330306949,0.0476852484037203,0.070035670828783,0.680870873933613,0.495953199198173,0.560889933680327
14.6717621859309,-0.704265974741873,0.474858657427051,-1.48310652807265,0.138046109867924,0.180834675872629
1600.97111138695,0.0186307282860682,0.0593285946350516,0.314026118445441,0.753501201776195,0.800135652205666
8495.51573034012,0.331524908983716,0.0536933951546571,6.17440763484596,6.64119922538151e-10,2.01308362501483e-09
2531.91026964563,-0.0588785619845077,0.0579297007228001,-1.01637952984166,0.309448689646746,0.372945032721809
2653.2172872731,-0.529713907152968,0.0748577474562538,-7.07627366776602,1.4808229126635e-12,5.2380481067548e-12
417.326188063663,-1.45993303902504,0.12892267439575,-11.3240983082893,9.96994886039133e-30,7.29435192404529e-29
0,NA,NA,NA,NA,NA
3.88171028400333,0.642138419412826,0.92562718330095,0.693733320496106,0.487849465786745,0.553012841468134
2555.38814346511,0.653045674220569,0.0683735014080612,9.5511515539202,1.28262559805091e-21,6.89820956226019e-21
17583.2617474722,-0.61559324445444,0.0575440974038275,-10.6977652309739,1.04262422506168e-26,6.85029069410971e-26
16919.379212764,-0.575647314244845,0.0557858876269367,-10.3188698563772,5.79006531975435e-25,3.57714994412221e-24
9144.20478621566,0.594363696334128,0.0688001203847825,8.63899209783348,5.67110977896935e-18,2.65043576198464e-17
3448.81669774896,-0.107063969390807,0.0615672804283774,-1.73897512844272,0.0820391378713895,0.1122659550325
3258.28728522286,0.224436829645013,0.0509015692203872,4.40923203513186,1.03737830193753e-05,2.23473442457644e-05
3334.61619563653,-0.161710264880555,0.0566649843368903,-2.85379528068232,0.00432003600196922,0.00709591761613779
1304.669638735,-0.299485322279542,0.0720691970112702,-4.15552461660852,3.24541998021252e-05,6.69003648549196e-05
1973.40005169375,0.151430045216363,0.0540342412912687,2.80248304774165,0.00507108814473555,0.00825653701543586
4406.52589391215,-0.0841157384032426,0.0635951485226627,-1.32267539831701,0.185943348294532,0.237133165245743
3753.16888988725,-0.521714716559031,0.0508981991498172,-10.2501606200915,1.18147043613466e-24,7.22149499879407e-24
2315.44180512199,-0.586978327408703,0.0579727047182709,-10.1250809369898,4.27624799305986e-24,2.56169163455218e-23
27381.3810867374,-0.776486206191517,0.0605777978127733,-12.8179998981044,1.30011084678485e-37,1.15618308261965e-36
35021.0082478238,0.0265088702352338,0.0505860270926171,0.524035425567207,0.600253900503264,0.661200824804189
45791.8388220078,-0.593748103248724,0.0441174849362699,-13.4583397967138,2.75026332092864e-41,2.69645382117134e-40
270.239757108588,-1.1652680978921,0.117222549690916,-9.94064794670137,2.7701933039847e-23,1.59298729702727e-22
0,NA,NA,NA,NA,NA
1023.22342609443,0.205610005957112,0.0700226093748511,2.93633738863433,0.00332112891512971,0.005565182582306
2.29373309798523,0.479655250518257,1.09890192389316,0.436485950282938,0.662484190662859,0.719581142240717
2760.79386478649,0.0194533109836525,0.0523599316121871,0.371530488766425,0.710242451630137,0.762665108774267
4133.77878943713,0.245153068325589,0.0439128121563164,5.58272304340059,2.36781650383219e-08,6.51149538553852e-08
3014.81028588734,-0.169480003768133,0.0492954831509561,-3.43804326350021,0.000585934075462323,0.00106708617031125
4223.48189772638,0.0116763906593943,0.0463204012834641,0.252078788953901,0.800980164632487,0.841775758903049
602.960741425803,-0.233583704082225,0.0887523126368108,-2.63186047937802,0.00849187276798512,0.0134481275788959
447.493162352517,-0.399995974804517,0.0896402075394414,-4.46223838369094,8.11079225187496e-06,1.76105716225373e-05
232.436805728679,0.130462159738554,0.122627343220626,1.06389126855527,0.28737795890975,0.348876068555309
0,NA,NA,NA,NA,NA
2299.56933030437,1.26169318688542,0.0563360743401571,22.3958307649788,4.32182359705912e-111,9.81582524886018e-110
1837.47362572883,0.319306879089938,0.0537496644073362,5.94063019017392,2.83928466225066e-09,8.31504793944837e-09
3978.40082098733,0.091900600976803,0.0641288318499895,1.43306213953464,0.151840079928127,0.197388977695325
1700.59360423023,0.230197673306307,0.0596336352434363,3.86019856690933,0.000113294922131869,0.000220580986228992
17205.020623216,0.536887353882009,0.0525151361753116,10.2234782766194,1.55653330765549e-24,9.44087541261937e-24
5189.79911835556,0.36646653392664,0.0540018214886941,6.78618838817065,1.1513479112904e-11,3.86270494786799e-11
119.551569021846,-0.198303032038021,0.157109114040558,-1.26219941630393,0.20687703870367,0.261192086057782
3200.67305967286,0.0406648003050474,0.050759650267294,0.801124517030981,0.42305956410744,0.49030801904816
2570.04891938674,0.390533587043688,0.0802701414527783,4.86524104698922,1.14317396204696e-06,2.70945960824493e-06
1952.65580007953,0.136010721305986,0.0629270707950087,2.16140239149308,0.0306642695355538,0.0450160887810943
12688.2933872733,-0.220943238324961,0.0505852035481754,-4.36774437636775,1.25536297944905e-05,2.69055052689792e-05
120.666340915367,-0.448852729004133,0.158499604722762,-2.83188547876343,0.00462744188401535,0.00757719607252929
2243.69991665566,0.777037070433916,0.0526414669886829,14.7609311609984,2.61643279328158e-49,2.99278200303984e-48
6925.51276283429,0.529240807092305,0.167197780408057,3.16535785224336,0.00154892323814852,0.00269864826867268
7487.54473442226,-0.60342581755314,0.0467113130047132,-12.9181943032142,3.55383858170637e-38,3.19642974428689e-37
28.5572926720504,-1.27644961058146,0.340773664996696,-3.74574018386612,0.000179862668329623,0.000342683430245396
2905.2972364611,-0.391215542225737,0.0612166669696002,-6.39067041039676,1.65160028283079e-10,5.19074374603963e-10
7073.41245362944,0.055487250282952,0.040879596777232,1.35733360055684,0.174675235631325,0.223984451213685
2044.16750247794,0.054335988717341,0.0633693764244865,0.857448688675198,0.391196960899193,0.457495390094
2369.61580139609,-0.221233272003539,0.0714463350975418,-3.09649573629636,0.00195822678151766,0.00337084075749796
15794.2477219986,2.04316114302161,0.0515826633340439,39.6094542422191,0,0
672.962672251612,0.751358756186873,0.0737941413162679,10.1818212501002,2.39044897261457e-24,1.44157543582506e-23
2642.40957552456,-0.285441922737443,0.0486442639699214,-5.86794617581103,4.41226426814142e-09,1.27735151715016e-08
2678.34683582147,-0.0724453363776249,0.060129570916333,-1.20482044480957,0.228272625604239,0.284900841681195
