"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044283","small molecule biosynthetic process","72/295","349/6447",0.206303724928367,4.50861055801078,14.7571388832018,1.4987470648116e-29,1.20444764117586e-27,1.0512742569444e-27,"YAL012W/YBR145W/YBR240C/YBR248C/YBR256C/YCL030C/YDL182W/YDL066W/YDR158W/YDR354W/YEL071W/YEL029C/YER052C/YER055C/YER069W/YER073W/YER091C/YFR025C/YGL202W/YGL184C/YGL125W/YGL026C/YGL009C/YGR144W/YGR155W/YGR204W/YGR267C/YHR018C/YHR208W/YIL116W/YIL074C/YIL046W/YIR017C/YIR034C/YJL089W/YJL088W/YJL071W/YJL060W/YJR109C/YJR130C/YJR137C/YJR139C/YKL211C/YKL001C/YKR069W/YLL062C/YLR058C/YLR134W/YLR303W/YMR020W/YMR062C/YMR095C/YMR096W/YNL277W/YNL104C/YNL097C-B/YOL143C/YOL140W/YOL064C/YOL058W/YOL055C/YOR047C/YOR130C/YOR143C/YOR184W/YOR202W/YOR303W/YPL258C/YPL214C/YPR121W/YPR145W/YPR167C",72
"GO:0000096","sulfur amino acid metabolic process","28/295","46/6447",0.608695652173913,13.3025792188651,18.335770634443,1.18372726059043e-26,8.72012415301616e-25,7.61115861414723e-25,"YAL012W/YDR158W/YDR253C/YDR502C/YER052C/YER091C/YGL202W/YGL184C/YGL125W/YGR155W/YGR204W/YHR112C/YHR208W/YIL046W/YIR017C/YJR010W/YJR130C/YJR137C/YJR139C/YKL001C/YKR069W/YLL062C/YLR180W/YLR303W/YNL311C/YNL277W/YOL064C/YPR167C",28
"GO:0019752","carboxylic acid metabolic process","69/295","358/6447",0.192737430167598,4.21212953318815,13.6933456837909,2.24029055656438e-26,1.52339757846378e-24,1.32966233033335e-24,"YAL044C/YAL012W/YBR248C/YCL030C/YDL182W/YDL170W/YDL066W/YDR019C/YDR158W/YDR253C/YDR354W/YDR502C/YEL071W/YER024W/YER052C/YER055C/YER069W/YER073W/YER091C/YFR025C/YGL202W/YGL184C/YGL125W/YGL026C/YGL009C/YGR155W/YGR204W/YGR267C/YHR018C/YHR112C/YHR208W/YIL116W/YIL074C/YIL046W/YIR017C/YIR034C/YJL088W/YJL071W/YJL060W/YJR010W/YJR109C/YJR130C/YJR137C/YJR139C/YKL211C/YKL001C/YKR069W/YLL062C/YLR058C/YLR134W/YLR180W/YLR303W/YMR020W/YMR062C/YMR189W/YNL311C/YNL277W/YNL104C/YNL097C-B/YOL140W/YOL064C/YOL058W/YOR130C/YOR184W/YOR202W/YOR303W/YOR388C/YPR145W/YPR167C",69
"GO:0043436","oxoacid metabolic process","69/295","376/6447",0.183510638297872,4.01048503425892,13.1718954161744,4.84863125466119e-25,3.06156430651464e-23,2.67221557117793e-23,"YAL044C/YAL012W/YBR248C/YCL030C/YDL182W/YDL170W/YDL066W/YDR019C/YDR158W/YDR253C/YDR354W/YDR502C/YEL071W/YER024W/YER052C/YER055C/YER069W/YER073W/YER091C/YFR025C/YGL202W/YGL184C/YGL125W/YGL026C/YGL009C/YGR155W/YGR204W/YGR267C/YHR018C/YHR112C/YHR208W/YIL116W/YIL074C/YIL046W/YIR017C/YIR034C/YJL088W/YJL071W/YJL060W/YJR010W/YJR109C/YJR130C/YJR137C/YJR139C/YKL211C/YKL001C/YKR069W/YLL062C/YLR058C/YLR134W/YLR180W/YLR303W/YMR020W/YMR062C/YMR189W/YNL311C/YNL277W/YNL104C/YNL097C-B/YOL140W/YOL064C/YOL058W/YOR130C/YOR184W/YOR202W/YOR303W/YOR388C/YPR145W/YPR167C",69
"GO:0006082","organic acid metabolic process","69/295","378/6447",0.182539682539683,3.98926553672316,13.1159520874783,6.73893842646145e-25,3.97148104599461e-23,3.46641534497982e-23,"YAL044C/YAL012W/YBR248C/YCL030C/YDL182W/YDL170W/YDL066W/YDR019C/YDR158W/YDR253C/YDR354W/YDR502C/YEL071W/YER024W/YER052C/YER055C/YER069W/YER073W/YER091C/YFR025C/YGL202W/YGL184C/YGL125W/YGL026C/YGL009C/YGR155W/YGR204W/YGR267C/YHR018C/YHR112C/YHR208W/YIL116W/YIL074C/YIL046W/YIR017C/YIR034C/YJL088W/YJL071W/YJL060W/YJR010W/YJR109C/YJR130C/YJR137C/YJR139C/YKL211C/YKL001C/YKR069W/YLL062C/YLR058C/YLR134W/YLR180W/YLR303W/YMR020W/YMR062C/YMR189W/YNL311C/YNL277W/YNL104C/YNL097C-B/YOL140W/YOL064C/YOL058W/YOR130C/YOR184W/YOR202W/YOR303W/YOR388C/YPR145W/YPR167C",69
"GO:0006790","sulfur compound metabolic process","42/295","134/6447",0.313432835820896,6.8498355679231,14.9839445925086,8.74075482311106e-25,4.82926703976886e-23,4.21511400351343e-23,"YAL012W/YBR092C/YBR213W/YBR240C/YCR020C/YDR158W/YDR253C/YDR502C/YER052C/YER091C/YFR030W/YGL202W/YGL184C/YGL125W/YGR144W/YGR154C/YGR155W/YGR204W/YHR112C/YHR208W/YIL046W/YIR017C/YJL101C/YJR010W/YJR130C/YJR137C/YJR139C/YKL001C/YKR069W/YLL062C/YLR180W/YLR303W/YNL311C/YNL277W/YNL191W/YOL064C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W/YPR167C",42
"GO:0044272","sulfur compound biosynthetic process","34/295","85/6447",0.4,8.74169491525424,15.7324615240826,3.36862315122887e-24,1.75168403863901e-22,1.52891688535651e-22,"YAL012W/YBR240C/YDR158W/YDR502C/YER052C/YER091C/YFR030W/YGL202W/YGL184C/YGL125W/YGR144W/YGR155W/YGR204W/YHR208W/YIL046W/YIR017C/YJL101C/YJR010W/YJR130C/YJR137C/YJR139C/YKL001C/YKR069W/YLL062C/YLR180W/YLR303W/YNL277W/YOL064C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W/YPR167C",34
"GO:0000097","sulfur amino acid biosynthetic process","22/295","36/6447",0.611111111111111,13.3553672316384,16.2776615906512,3.34283080787733e-21,1.64170135231309e-19,1.43292104220706e-19,"YAL012W/YDR158W/YER052C/YER091C/YGL202W/YGL184C/YGL125W/YGR155W/YGR204W/YHR208W/YIL046W/YIR017C/YJR130C/YJR137C/YJR139C/YKL001C/YKR069W/YLL062C/YLR303W/YNL277W/YOL064C/YPR167C",22
"GO:0006555","methionine metabolic process","21/295","35/6447",0.6,13.1125423728814,15.7333270275611,4.78706034590935e-20,2.22724281357046e-18,1.94399735930834e-18,"YDR158W/YDR502C/YER052C/YER091C/YGL202W/YGL184C/YGL125W/YGR204W/YHR208W/YIL046W/YIR017C/YJR130C/YJR139C/YKL001C/YKR069W/YLL062C/YLR180W/YLR303W/YNL277W/YOL064C/YPR167C",21
"GO:0009067","aspartate family amino acid biosynthetic process","23/295","49/6447",0.469387755102041,10.2581113801453,14.2444707773708,1.32815213147062e-18,5.87043242110013e-17,5.12387111772612e-17,"YDL182W/YDR158W/YER052C/YER091C/YGL202W/YGL184C/YGL125W/YGR204W/YHR208W/YIL046W/YIR017C/YIR034C/YJR130C/YJR139C/YKL001C/YKR069W/YLL062C/YLR303W/YNL277W/YNL097C-B/YOL064C/YPR145W/YPR167C",23
"GO:0009069","serine family amino acid metabolic process","20/295","36/6447",0.555555555555556,12.1412429378531,14.678105380568,3.24035807933664e-18,1.36403644863504e-16,1.19056765521491e-16,"YAL044C/YAL012W/YDR019C/YDR158W/YER052C/YGL184C/YGR155W/YHR112C/YIL074C/YIL046W/YIR017C/YJR130C/YJR139C/YKL001C/YLR058C/YLR303W/YMR189W/YNL277W/YOR184W/YPR167C",20
"GO:0009086","methionine biosynthetic process","19/295","32/6447",0.59375,12.9759533898305,14.8708143230182,4.06248241277408e-18,1.63237929676922e-16,1.42478450170498e-16,"YDR158W/YER052C/YER091C/YGL202W/YGL184C/YGL125W/YGR204W/YHR208W/YIL046W/YIR017C/YJR130C/YJR139C/YKL001C/YKR069W/YLL062C/YLR303W/YNL277W/YOL064C/YPR167C",19
