"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000103","sulfate assimilation","8/594","10/6447",0.8,8.68282828282828,7.74512592066533,1.89119921147225e-07,3.40124904340162e-06,2.89116122369198e-06,"YBR213W/YFR030W/YJR010W/YJR137C/YKL001C/YKR069W/YOL064C/YPR167C",8
"GO:0006534","cysteine metabolic process","10/594","16/6447",0.625,6.7834595959596,7.37832113253663,1.96711701186563e-07,3.48418149525897e-06,2.96165623477058e-06,"YAL012W/YGL184C/YGR155W/YHR112C/YIL046W/YIR017C/YJR130C/YKL001C/YLR303W/YPR167C",10
"GO:0006753","nucleoside phosphate metabolic process","48/594","243/6447",0.197530864197531,2.14390821798229,5.79038623403955,2.01919323532759e-07,3.52304013745963e-06,2.9946872178307e-06,"YAL054C/YBL099W/YBR039W/YBR117C/YBR145W/YCL040W/YDL085W/YDL066W/YDL004W/YDR148C/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YER037W/YFR053C/YGL248W/YGL224C/YGL037C/YGR043C/YGR204W/YGR244C/YGR256W/YHR216W/YIL155C/YJL116C/YJL026W/YJR121W/YKL216W/YKL127W/YKL067W/YKL016C/YLR295C/YLR420W/YML120C/YML081C-A/YMR105C/YMR120C/YMR145C/YOL077W-A/YOR222W/YPL271W/YPL188W/YPL134C/YPL078C/YPL061W/YPR020W",48
"GO:0046390","ribose phosphate biosynthetic process","21/594","66/6447",0.318181818181818,3.45339761248852,6.38182138256305,2.11736928178609e-07,3.64000689765873e-06,3.09411238700629e-06,"YBL099W/YBR039W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YHR216W/YJL116C/YJR121W/YKL216W/YKL067W/YKL016C/YLR295C/YLR420W/YML081C-A/YMR120C/YOL077W-A/YPL271W/YPL078C/YPR020W",21
"GO:0170041","non-proteinogenic amino acid metabolic process","15/594","36/6447",0.416666666666667,4.5223063973064,6.75094553955455,2.18635782266478e-07,3.70413376042773e-06,3.14862209701839e-06,"YAL012W/YDL170W/YER069W/YGL184C/YGR155W/YHR018C/YHR112C/YJL088W/YJL071W/YJL060W/YJR130C/YLR303W/YMR062C/YOL140W/YOL058W",15
"GO:0009199","ribonucleoside triphosphate metabolic process","20/594","63/6447",0.317460317460317,3.44556677890011,6.21373135195164,4.30642067770147e-07,7.16339300025611e-06,6.08909368532868e-06,"YBL099W/YBR039W/YCL040W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR516C/YFR053C/YHR216W/YJL116C/YJR121W/YKL067W/YKL016C/YLR295C/YML081C-A/YOL077W-A/YPL271W/YPL078C/YPR020W",20
"GO:0006525","arginine metabolic process","10/594","17/6447",0.588235294117647,6.38443256090315,7.08121901873353,4.38476107002914e-07,7.16339300025611e-06,6.08909368532868e-06,"YER069W/YHR018C/YJL088W/YJL071W/YJR109C/YMR062C/YOL140W/YOL058W/YOR130C/YOR303W",10
"GO:0009150","purine ribonucleotide metabolic process","23/594","80/6447",0.2875,3.12039141414141,6.07914799955054,4.41201279742036e-07,7.16339300025611e-06,6.08909368532868e-06,"YBL099W/YBR039W/YCL040W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YFR053C/YGL248W/YHR216W/YJL116C/YJR121W/YKL067W/YKL016C/YLR295C/YML081C-A/YMR120C/YOL077W-A/YPL271W/YPL078C/YPR020W",23
"GO:0034219","carbohydrate transmembrane transport","15/594","38/6447",0.394736842105263,4.28429027113238,6.46825759845603,5.0982102934633e-07,8.16412031925835e-06,6.93974119254413e-06,"YBR298C/YCL040W/YDR277C/YDR342C/YDR343C/YDR345C/YDR536W/YEL069C/YFL011W/YFR053C/YHR092C/YHR094C/YHR096C/YNL318C/YNR072W",15
"GO:0046034","ATP metabolic process","18/594","53/6447",0.339622641509434,3.6861063464837,6.25495130170538,5.2782234989885e-07,8.33816658151022e-06,7.08768560888357e-06,"YBL099W/YBR039W/YCL040W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR516C/YFR053C/YJL116C/YJR121W/YKL016C/YLR295C/YML081C-A/YOL077W-A/YPL271W/YPL078C/YPR020W",18
