"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"YAL010C",1515.44130437449,-0.292630647586793,0.0685986278241354,-4.26583820797412,1.9915306942868e-05,4.18592703186646e-05,"Not Significant"
"YAL009W",1567.60457008125,-0.114504026469662,0.0554412066233383,-2.06532349210201,0.0388924022271525,0.056283893573743,"Not Significant"
"YAL008W",3608.35123963287,0.319370358679833,0.0612049726693688,5.21804593239641,1.80820628712969e-07,4.61853337254728e-07,"Not Significant"
"YAL007C",3052.10451054104,-0.143068142059344,0.0635702996354538,-2.25055006630098,0.0244140490851871,0.0363905349206495,"Not Significant"
"YNCA0002W",1.29622450096593,0.0718773821369289,1.43867748708927,0.0499607332303163,0.960153679564778,0.971384446846981,"Not Significant"
"YAL005C",26982.5377614365,0.905476072241409,0.0595635426767896,15.2018505204569,3.43770925611402e-52,4.15817935691646e-51,"Not Significant"
"YAL003W",27671.0366440245,0.711549318458819,0.0458824720179482,15.5080859239772,3.05861428503759e-54,3.8015926369542e-53,"Not Significant"
"YNCA0003W",430.446295963889,0.727463284489422,0.0978676483341914,7.43313338852623,1.06054855522386e-13,4.00496625459535e-13,"Not Significant"
"YAL002W",3416.22213403747,0.11600897856479,0.0483553869185163,2.39909110354708,0.0164358248940817,0.025036380791612,"Not Significant"
"YAL001C",4212.87194440248,-0.00749674109972643,0.0484742771148878,-0.154654005091372,0.877094092229836,0.901208335907477,"Not Significant"
"YAR002W",2861.33244112867,-0.391312888847177,0.0476694109494691,-8.20888869933759,2.23245049139059e-16,9.64797563493511e-16,"Not Significant"
"YAR002C-A",6481.05461104662,0.11686372790252,0.0456655893477696,2.55912010710156,0.0104937478929098,0.0164044377805973,"Not Significant"
"YAR003W",2085.00045789956,-0.371551211157103,0.0568747012241911,-6.53280286594398,6.45500849067852e-11,2.07625693378218e-10,"Not Significant"
"YAR007C",3621.52618525039,0.654139670624814,0.0515473449866687,12.6900749358476,6.71215338014755e-37,5.8375394548556e-36,"Not Significant"
"YAR008W",1383.67524137436,0.355367823918531,0.071891372020832,4.94312201769575,7.68813313210924e-07,1.85561439587683e-06,"Not Significant"
"YAR009C",117.959549060085,-1.9353492527847,0.188059909135359,-10.2911314893367,7.72630501795654e-25,4.75476509584577e-24,"Down"
"YAR010C",2.83022193510896,-0.192207427476616,0.995309497942599,-0.193113225457938,0.846870295194796,0.87701148824995,"Not Significant"
"YNCA0004W",10.2007162459214,-2.7177958548871,0.67826473130932,-4.00698389497664,6.14990547827926e-05,0.000123349756003352,"Down"
"YAR014C",4059.95004385439,-0.503123006220795,0.0473461880202423,-10.6264733711126,2.2443969263039e-26,1.45793438196326e-25,"Not Significant"
"YAR015W",11179.9832220556,-0.315080528617962,0.0688254753373051,-4.57796371290995,4.69524114916453e-06,1.04423221612627e-05,"Not Significant"
"YAR018C",1289.67896725967,-0.475444409249732,0.062502491004733,-7.60680737050511,2.80949567249597e-14,1.09976166622068e-13,"Not Significant"
"YAR019C",1353.35238068605,-0.0875986013371999,0.0595392202314136,-1.47127558938002,0.141216602095714,0.184490301186083,"Not Significant"
"YAR020C",1084.2406755009,1.86451252157564,0.0780833997671327,23.8784751577948,5.12647761483369e-126,1.30518466371209e-124,"Up"
"YAR023C",573.934976805104,-0.376323414547111,0.0784263740626534,-4.79842934274218,1.5991470106836e-06,3.73548436013919e-06,"Not Significant"
"YNCA0005W",2.67205443689645,-0.319964600122312,0.990684717688545,-0.322973186533905,0.746715548800989,0.794265831389731,"Not Significant"
"YNCA0006C",4.10670110634454,-0.809396263602125,0.81060773855261,-0.998505473248197,0.318034311772888,0.381399552618047,"Not Significant"
"YAR027W",2810.77486884952,0.0439844244497684,0.061722932363458,0.712610739080967,0.476086664567951,0.541623639654422,"Not Significant"
"YAR028W",1824.61336924027,-0.842511276527703,0.0559176136269517,-15.0670105871904,2.66920116125791e-51,3.19191972200425e-50,"Not Significant"
"YAR029W",499.608078106641,-0.380883257564742,0.0947445163514882,-4.02010873274946,5.81712867894129e-05,0.000117084317752105,"Not Significant"
"YAR031W",463.642288400276,-0.118656619817337,0.094027920377228,-1.2619296411247,0.206974104994378,0.261262394828969,"Not Significant"
"YAR033W",348.927686491075,-0.434064516241917,0.097267199482406,-4.46259909354573,8.09714623822987e-06,1.75869904878512e-05,"Not Significant"
"YAR035W",9263.94391600475,-0.410848926419052,0.0465740638649848,-8.82141029415161,1.13027050675198e-18,5.46860381580998e-18,"Not Significant"
"YAR035C-A",70.3229616609617,-0.581944722375799,0.205765627659874,-2.8281920989143,0.00468117073524528,0.00765723109387012,"Not Significant"
"YAR042W",3288.04389554255,0.0855498656229845,0.0543969229490025,1.57269678108793,0.115789045549713,0.153816964780326,"Not Significant"
"YAR050W",458.813053066761,0.0988282779085537,0.0986498241773458,1.00180896147252,0.316435868237085,0.379915587003034,"Not Significant"
"YAR061W",0.146919604132329,-0.941274157771803,4.0804728567969,-0.230677715746573,0.817565186917288,0.852254678916256,"Not Significant"
"YAR064W",21.4540197201175,-0.237229234141317,0.360646434809213,-0.657788934657885,0.510673765665013,0.57527103593379,"Not Significant"
"YAR066W",8.97206839747855,-0.493299019351412,0.584672179028276,-0.843718988256418,0.398826454262682,0.46564168495092,"Not Significant"
"YAR068W",9.82738885742331,-0.425447746080757,0.517037606395575,-0.822856482426261,0.410589612312849,0.477968657914587,"Not Significant"
"YAR071W",202.796819899369,-0.292901006311213,0.123534448075125,-2.37100671816732,0.0177397086360522,0.0269315990209265,"Not Significant"
"YBL113C",565.771525368641,0.258060693097137,0.0840986435700692,3.06854762624235,0.00215102038833008,0.00368362970759863,"Not Significant"
"YBL111C",1.08309992075808,3.5435077817763,1.94783171334861,1.81920632952653,0.0688799575510913,0.0953536619113332,"Not Significant"
"YBL108C-A",54.4538020375885,-0.000679106565430802,0.223316234785304,-0.00304100848773352,0.997573630018104,0.997731648967893,"Not Significant"
"YNCB0001W",7.80883249579386,-2.24598623060918,0.700977233763965,-3.20407870958824,0.00135495428848217,0.00237446055439258,"Not Significant"
"YBL107C",2594.20908833305,0.0469642743262265,0.0539305926143754,0.870828078267917,0.383848031679536,0.450068054229265,"Not Significant"
"YBL106C",2784.45095024024,-0.425862534475858,0.0685577660926341,-6.21173294795574,5.24034320230033e-10,1.6015259912548e-09,"Not Significant"
"YBL105C",4587.57062834713,0.509287477972095,0.0469626946529202,10.8445114092368,2.11764297443219e-27,1.43156292725533e-26,"Not Significant"
"YBL104C",2325.20016438445,0.0381869822725695,0.0573156728725691,0.666257244462108,0.505246689001753,0.570405236963608,"Not Significant"
"YBL103C",2939.37844856661,-0.604010089360624,0.0533250209355579,-11.3269545658605,9.65019791848537e-30,7.0686020484126e-29,"Not Significant"
